"Indicator Name","What Is This Indicator","Location Type",Location,"Indicator Rate Value","Indicator Rate Value Units","Rate Lower Confidence Interval","Rate Upper Confidence Interval","Indicator Count Value","Indicator Count Value Units","Count Lower Confidence Interval","Count Upper Confidence Interval","Indicator Value Unstable","Period of Measure","Data Source","Technical Note","Breakout Title","Breakout Category","Breakout Subcategory","Breakout Rate Value","Breakout Rate Value Units","Breakout Rate Lower Confidence Interval","Breakout Rate Upper Confidence Interval","Breakout Count Value","Breakout Count Value Units","Breakout Count Lower Confidence Interval","Breakout Count Upper Confidence Interval","Breakout Unstable","Breakout Footer"
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001200,19.0,percent,17.0,21.1,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001300,17.4,percent,16.1,18.7,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001300,16.8,percent,15.6,18.4,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001300,16.2,percent,14.7,17.7,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001300,15.0,percent,13.6,16.4,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001300,14.4,percent,13.3,15.7,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001300,14.4,percent,13.3,15.7,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001400,18.5,percent,17.4,19.7,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001400,17.8,percent,16.5,19.4,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001400,17.0,percent,15.8,18.1,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001400,17.2,percent,16.0,18.4,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001400,15.3,percent,14.2,16.3,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001400,15.5,percent,14.5,16.7,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001500,18.8,percent,17.9,19.7,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001500,17.9,percent,17.2,18.9,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001500,16.4,percent,15.5,17.4,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001500,16.3,percent,15.3,17.2,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001500,15.0,percent,14.2,15.9,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001500,14.7,percent,13.8,15.7,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001600,18.3,percent,17.4,19.2,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001600,18.5,percent,17.5,19.7,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001600,18.2,percent,17.1,19.3,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001600,17.4,percent,16.3,18.6,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001600,16.0,percent,14.8,17.2,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001600,16.8,percent,15.6,18.0,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001700,16.6,percent,15.7,17.5,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001700,16.2,percent,15.2,17.3,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001700,15.8,percent,14.8,16.7,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001700,15.5,percent,14.5,16.6,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001700,15.0,percent,14.1,16.0,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001700,14.2,percent,13.2,15.1,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001800,20.7,percent,19.0,22.4,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001800,19.1,percent,18.0,20.7,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001800,19.3,percent,17.7,20.9,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001800,19.0,percent,17.2,20.8,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001800,17.9,percent,16.2,19.6,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001800,18.6,percent,16.8,20.5,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001900,19.3,percent,17.7,20.9,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001900,18.4,percent,16.6,20.6,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001900,17.3,percent,15.6,19.0,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001900,17.3,percent,15.8,19.0,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001900,15.6,percent,14.2,17.0,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079001900,15.1,percent,13.8,16.6,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079002000,18.2,percent,17.0,19.3,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079002000,17.2,percent,16.1,19.2,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079002000,16.8,percent,15.6,18.0,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079002000,16.1,percent,15.0,17.3,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079002000,15.3,percent,14.3,16.4,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079002000,16.4,percent,15.2,17.5,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079002100,20.2,percent,18.9,21.7,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079002100,19.0,percent,17.0,21.2,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079002100,18.4,percent,16.9,20.2,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079002100,18.2,percent,16.6,19.9,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079002100,16.7,percent,15.1,18.3,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079002100,17.3,percent,15.6,19.0,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079002200,18.4,percent,17.2,19.7,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079002200,17.6,percent,16.6,19.1,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079002200,16.8,percent,15.6,18.2,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079002200,16.1,percent,14.8,17.3,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079002200,14.2,percent,13.1,15.4,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079002200,14.0,percent,12.8,15.2,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079002300,17.9,percent,16.3,19.4,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079002300,18.4,percent,16.5,20.7,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079002300,18.3,percent,16.4,20.3,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079002300,16.9,percent,15.2,18.8,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079002300,16.1,percent,14.5,17.9,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079002300,16.6,percent,14.8,18.4,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079002400,19.4,percent,17.8,20.9,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079002400,20.0,percent,18.6,22.9,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Poor Mental Health: 14+ Days","This indicator shows the percentage of adults who stated that their mental health was not good 14 or more days in the past month.","Census Tract",55079002400,20.0,percent,18.1,22.1,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
