"Indicator Name","What Is This Indicator","Location Type",Location,"Indicator Rate Value","Indicator Rate Value Units","Rate Lower Confidence Interval","Rate Upper Confidence Interval","Indicator Count Value","Indicator Count Value Units","Count Lower Confidence Interval","Count Upper Confidence Interval","Indicator Value Unstable","Period of Measure","Data Source","Technical Note","Breakout Title","Breakout Category","Breakout Subcategory","Breakout Rate Value","Breakout Rate Value Units","Breakout Rate Lower Confidence Interval","Breakout Rate Upper Confidence Interval","Breakout Count Value","Breakout Count Value Units","Breakout Count Lower Confidence Interval","Breakout Count Upper Confidence Interval","Breakout Unstable","Breakout Footer"
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53205,8.2,"ER visits/ 10,000 population 18+ years",3.8,12.6,,,,,No,2017-2019,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53205,12.6,"ER visits/ 10,000 population 18+ years",7.3,17.9,,,,,No,2014-2016,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53205,13.5,"ER visits/ 10,000 population 18+ years",8.0,19.0,,,,,No,2013-2015,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53205,18.7,"ER visits/ 10,000 population 18+ years",12.0,25.4,,,,,No,2012-2014,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53206,21.9,"ER visits/ 10,000 population 18+ years",17.8,26.0,,,,,No,2018-2020,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53206,14.4,"ER visits/ 10,000 population 18+ years",11.1,17.7,,,,,No,2017-2019,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53206,10.8,"ER visits/ 10,000 population 18+ years",7.9,13.7,,,,,No,2016-2018,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53206,9.8,"ER visits/ 10,000 population 18+ years",7.1,12.5,,,,,No,2015-2017,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53206,13.3,"ER visits/ 10,000 population 18+ years",10.1,16.5,,,,,No,2014-2016,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53206,11.2,"ER visits/ 10,000 population 18+ years",8.3,14.1,,,,,No,2013-2015,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53206,10.8,"ER visits/ 10,000 population 18+ years",7.9,13.7,,,,,No,2012-2014,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53207,2.8,"ER visits/ 10,000 population 18+ years",1.7,3.9,,,,,No,2018-2020,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53207,1.6,"ER visits/ 10,000 population 18+ years",0.7,2.5,,,,,No,2017-2019,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53207,1.6,"ER visits/ 10,000 population 18+ years",0.7,2.5,,,,,No,2016-2018,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53207,1.9,"ER visits/ 10,000 population 18+ years",0.9,2.9,,,,,No,2014-2016,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53207,2.2,"ER visits/ 10,000 population 18+ years",1.2,3.2,,,,,No,2013-2015,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53207,2.3,"ER visits/ 10,000 population 18+ years",1.3,3.3,,,,,No,2012-2014,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53208,9.4,"ER visits/ 10,000 population 18+ years",7.0,11.8,,,,,No,2018-2020,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53208,7.3,"ER visits/ 10,000 population 18+ years",5.1,9.5,,,,,No,2017-2019,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53208,5.9,"ER visits/ 10,000 population 18+ years",4.0,7.8,,,,,No,2016-2018,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53208,4.4,"ER visits/ 10,000 population 18+ years",2.7,6.1,,,,,No,2015-2017,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53208,7.6,"ER visits/ 10,000 population 18+ years",5.2,10.0,,,,,No,2014-2016,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53208,8.0,"ER visits/ 10,000 population 18+ years",5.5,10.5,,,,,No,2013-2015,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53208,8.4,"ER visits/ 10,000 population 18+ years",6.0,10.8,,,,,No,2012-2014,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53209,12.7,"ER visits/ 10,000 population 18+ years",10.5,14.9,,,,,No,2018-2020,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53209,8.8,"ER visits/ 10,000 population 18+ years",7.0,10.6,,,,,No,2017-2019,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53209,7.4,"ER visits/ 10,000 population 18+ years",5.8,9.0,,,,,No,2016-2018,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53209,5.9,"ER visits/ 10,000 population 18+ years",4.4,7.4,,,,,No,2015-2017,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53209,7.4,"ER visits/ 10,000 population 18+ years",5.7,9.1,,,,,No,2014-2016,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53209,7.1,"ER visits/ 10,000 population 18+ years",5.5,8.7,,,,,No,2013-2015,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53209,7.1,"ER visits/ 10,000 population 18+ years",5.4,8.8,,,,,No,2012-2014,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53210,18.9,"ER visits/ 10,000 population 18+ years",15.1,22.7,,,,,No,2018-2020,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53210,13.7,"ER visits/ 10,000 population 18+ years",10.4,17.0,,,,,No,2017-2019,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53210,13.0,"ER visits/ 10,000 population 18+ years",9.7,16.3,,,,,No,2016-2018,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53210,8.5,"ER visits/ 10,000 population 18+ years",5.8,11.2,,,,,No,2015-2017,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53210,14.5,"ER visits/ 10,000 population 18+ years",10.9,18.1,,,,,No,2014-2016,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53210,12.6,"ER visits/ 10,000 population 18+ years",9.2,16.0,,,,,No,2013-2015,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53210,13.8,"ER visits/ 10,000 population 18+ years",10.1,17.5,,,,,No,2012-2014,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53211,2.5,"ER visits/ 10,000 population 18+ years",1.4,3.6,,,,,No,2018-2020,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53211,1.8,"ER visits/ 10,000 population 18+ years",0.8,2.8,,,,,No,2017-2019,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53211,1.6,"ER visits/ 10,000 population 18+ years",0.7,2.5,,,,,No,2015-2017,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
"Age-Adjusted ER Rate due to Heart Failure","This indicator shows the age-adjusted emergency room visit rate due to heart failure per 10,000 population aged 18 years and older. Cases with a cardiac procedure are excluded.","Zip Code",53211,1.6,"ER visits/ 10,000 population 18+ years",0.7,2.5,,,,,No,2014-2016,"WHA Information Center","Rates were calculated using Claritas population estimates. Rates based on fewer than 10 emergency room visits or a population of less than 300 are unstable and are not reported. In October 2015, health care facilities began using International Statistical Classification of Diseases and Related Health Problems, 10th Revision (ICD-10) for diagnosis and procedure coding of admissions and visits. Due to the increased specificity for diagnosis and procedure codes with ICD-10, please use caution when comparing prior time periods.",,,,,,,,,,,,,
