"Indicator Name","What Is This Indicator","Location Type",Location,"Indicator Rate Value","Indicator Rate Value Units","Rate Lower Confidence Interval","Rate Upper Confidence Interval","Indicator Count Value","Indicator Count Value Units","Count Lower Confidence Interval","Count Upper Confidence Interval","Indicator Value Unstable","Period of Measure","Data Source","Technical Note","Breakout Title","Breakout Category","Breakout Subcategory","Breakout Rate Value","Breakout Rate Value Units","Breakout Rate Lower Confidence Interval","Breakout Rate Upper Confidence Interval","Breakout Count Value","Breakout Count Value Units","Breakout Count Lower Confidence Interval","Breakout Count Upper Confidence Interval","Breakout Unstable","Breakout Footer"
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079006500,8.5,percent,7.8,9.3,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079006500,9.5,percent,8.7,10.3,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079006500,8.6,percent,7.8,9.5,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079006500,8.7,percent,7.9,9.5,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079006500,9.1,percent,8.3,9.9,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079006500,7.8,percent,7.2,8.5,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079006600,7.1,percent,6.4,7.8,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079006600,7.3,percent,6.6,8.0,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079006600,8.1,percent,7.3,8.9,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079006600,8.4,percent,7.7,9.2,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079006600,9.2,percent,8.4,10.0,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079006600,8.4,percent,7.5,9.2,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079006700,7.2,percent,6.6,7.7,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079006700,8.1,percent,7.5,8.6,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079006700,7.1,percent,6.5,7.6,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079006700,7.2,percent,6.7,7.7,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079006700,7.3,percent,6.8,7.8,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079006700,6.6,percent,6.1,7.0,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079006800,8.1,percent,7.5,8.7,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079006800,8.6,percent,8.0,9.2,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079006800,8.1,percent,7.5,8.7,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079006800,7.9,percent,7.4,8.6,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079006800,8.1,percent,7.4,8.7,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079006800,7.4,percent,6.8,8.0,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079006900,7.3,percent,6.8,7.8,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079006900,8.4,percent,7.8,9.0,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079006900,7.9,percent,7.3,8.5,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079006900,8.4,percent,7.8,9.1,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079006900,8.8,percent,8.1,9.5,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079006900,7.5,percent,6.9,8.2,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007000,7.6,percent,7.1,8.3,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007000,7.7,percent,7.1,8.2,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007000,6.7,percent,6.2,7.2,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007000,7.1,percent,6.6,7.7,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007000,7.2,percent,6.6,7.8,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007000,6.2,percent,5.6,6.7,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007100,3.3,percent,3.0,3.6,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007100,3.8,percent,3.4,4.2,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007100,3.4,percent,3.1,3.8,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007100,3.8,percent,3.4,4.2,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007100,3.9,percent,3.5,4.3,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007100,3.6,percent,3.3,3.9,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007200,4.2,percent,3.8,4.6,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007200,4.0,percent,3.6,4.4,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007200,3.7,percent,3.3,4.1,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007200,4.4,percent,4.0,4.8,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007200,4.3,percent,3.9,4.7,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007200,4.1,percent,3.7,4.5,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007300,3.2,percent,2.9,3.5,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007300,3.4,percent,3.1,3.7,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007300,3.0,percent,2.8,3.4,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007300,3.2,percent,2.9,3.6,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007300,3.0,percent,2.7,3.3,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007300,2.6,percent,2.4,2.9,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007400,1.8,percent,1.7,2.0,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007400,2.0,percent,1.8,2.1,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007400,1.8,percent,1.6,1.9,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007400,1.8,percent,1.7,2.0,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007400,1.8,percent,1.6,1.9,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007400,1.8,percent,1.6,1.9,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007500,3.3,percent,2.9,3.7,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007500,3.7,percent,3.3,4.2,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007500,3.2,percent,2.9,3.6,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007500,3.6,percent,3.2,4.0,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007500,3.5,percent,3.1,3.9,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007500,3.4,percent,3.0,3.8,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007600,4.7,percent,4.1,5.7,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced Coronary Heart Disease","This indicator shows the percentage of adults who have ever been told by a health care provider that they had coronary heart disease.","Census Tract",55079007600,5.4,percent,4.7,6.5,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
