"Indicator Name","What Is This Indicator","Location Type",Location,"Indicator Rate Value","Indicator Rate Value Units","Rate Lower Confidence Interval","Rate Upper Confidence Interval","Indicator Count Value","Indicator Count Value Units","Count Lower Confidence Interval","Count Upper Confidence Interval","Indicator Value Unstable","Period of Measure","Data Source","Technical Note","Breakout Title","Breakout Category","Breakout Subcategory","Breakout Rate Value","Breakout Rate Value Units","Breakout Rate Lower Confidence Interval","Breakout Rate Upper Confidence Interval","Breakout Count Value","Breakout Count Value Units","Breakout Count Lower Confidence Interval","Breakout Count Upper Confidence Interval","Breakout Unstable","Breakout Footer"
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006200,4.6,percent,4.4,4.8,,,,,No,2018,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006200,4.3,percent,4.1,4.5,,,,,No,2017,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006200,4.2,percent,4.0,4.3,,,,,No,2016,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006200,4.2,percent,4.0,4.4,,,,,No,2015,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006200,4.1,percent,3.8,4.3,,,,,No,2014,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006300,4.8,percent,4.6,5.0,,,,,No,2019,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006300,5.0,percent,4.8,5.2,,,,,No,2018,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006300,4.7,percent,4.6,4.8,,,,,No,2017,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006300,4.5,percent,4.4,4.7,,,,,No,2016,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006300,4.6,percent,4.4,4.8,,,,,No,2015,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006300,4.5,percent,4.3,4.7,,,,,No,2014,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006400,4.7,percent,4.4,4.9,,,,,No,2019,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006400,4.9,percent,4.7,5.1,,,,,No,2018,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006400,4.5,percent,4.3,4.7,,,,,No,2017,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006400,4.4,percent,4.2,4.6,,,,,No,2016,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006400,4.5,percent,4.3,4.7,,,,,No,2015,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006400,4.3,percent,4.1,4.6,,,,,No,2014,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006500,5.0,percent,4.8,5.3,,,,,No,2019,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006500,5.3,percent,5.0,5.5,,,,,No,2018,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006500,4.9,percent,4.7,5.1,,,,,No,2017,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006500,4.8,percent,4.5,5.0,,,,,No,2016,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006500,4.8,percent,4.6,5.0,,,,,No,2015,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006500,4.6,percent,4.4,4.9,,,,,No,2014,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006600,5.0,percent,4.8,5.3,,,,,No,2019,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006600,5.3,percent,5.0,5.6,,,,,No,2018,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006600,4.9,percent,4.8,5.0,,,,,No,2017,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006600,4.7,percent,4.5,5.0,,,,,No,2016,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006600,4.8,percent,4.6,5.0,,,,,No,2015,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006600,4.6,percent,4.3,4.9,,,,,No,2014,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006700,4.8,percent,4.6,4.9,,,,,No,2019,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006700,5.0,percent,4.8,5.2,,,,,No,2018,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006700,4.7,percent,4.5,4.8,,,,,No,2017,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006700,4.5,percent,4.4,4.7,,,,,No,2016,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006700,4.6,percent,4.4,4.7,,,,,No,2015,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006700,4.4,percent,4.2,4.6,,,,,No,2014,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006800,5.3,percent,5.1,5.5,,,,,No,2019,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006800,5.6,percent,5.3,5.8,,,,,No,2018,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006800,5.2,percent,5.0,5.5,,,,,No,2017,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006800,5.0,percent,4.8,5.3,,,,,No,2016,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006800,5.1,percent,4.9,5.3,,,,,No,2015,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006800,4.9,percent,4.7,5.2,,,,,No,2014,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006900,4.6,percent,4.4,4.8,,,,,No,2019,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006900,4.8,percent,4.6,5.0,,,,,No,2018,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006900,4.6,percent,4.5,4.7,,,,,No,2017,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006900,4.4,percent,4.2,4.6,,,,,No,2016,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006900,4.5,percent,4.3,4.6,,,,,No,2015,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079006900,4.3,percent,4.0,4.5,,,,,No,2014,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079007000,4.7,percent,4.4,4.9,,,,,No,2019,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079007000,4.9,percent,4.7,5.1,,,,,No,2018,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079007000,4.5,percent,4.4,4.8,,,,,No,2017,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079007000,4.4,percent,4.2,4.6,,,,,No,2016,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079007000,4.5,percent,4.3,4.7,,,,,No,2015,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079007000,4.4,percent,4.1,4.6,,,,,No,2014,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079007100,3.9,percent,3.7,4.0,,,,,No,2019,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079007100,4.0,percent,3.8,4.1,,,,,No,2018,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079007100,3.8,percent,3.6,3.9,,,,,No,2017,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079007100,3.7,percent,3.6,3.9,,,,,No,2016,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079007100,3.8,percent,3.6,3.9,,,,,No,2015,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079007100,3.6,percent,3.4,3.7,,,,,No,2014,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079007200,5.1,percent,4.8,5.3,,,,,No,2019,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079007200,5.2,percent,5.0,5.4,,,,,No,2018,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079007200,5.0,percent,4.7,5.2,,,,,No,2017,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079007200,4.9,percent,4.7,5.1,,,,,No,2016,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079007200,4.9,percent,4.8,5.1,,,,,No,2015,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079007200,4.7,percent,4.5,4.9,,,,,No,2014,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079007300,3.2,percent,3.0,3.3,,,,,No,2019,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Cancer","This indicator shows the percentage of adults aged 18 and over who have ever been told by a health professional that they have any type of cancer, except skin cancer.","Census Tract",55079007300,3.3,percent,3.1,3.4,,,,,No,2018,"CDC - PLACES","Sub-county small area model-based estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
