"Indicator Name","What Is This Indicator","Location Type",Location,"Indicator Rate Value","Indicator Rate Value Units","Rate Lower Confidence Interval","Rate Upper Confidence Interval","Indicator Count Value","Indicator Count Value Units","Count Lower Confidence Interval","Count Upper Confidence Interval","Indicator Value Unstable","Period of Measure","Data Source","Technical Note","Breakout Title","Breakout Category","Breakout Subcategory","Breakout Rate Value","Breakout Rate Value Units","Breakout Rate Lower Confidence Interval","Breakout Rate Upper Confidence Interval","Breakout Count Value","Breakout Count Value Units","Breakout Count Lower Confidence Interval","Breakout Count Upper Confidence Interval","Breakout Unstable","Breakout Footer"
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005400,3.2,percent,2.7,3.9,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005400,3.0,percent,2.5,3.6,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005400,3.0,percent,2.5,3.6,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005500,2.7,percent,2.4,3.1,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005500,2.7,percent,2.4,3.1,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005500,2.6,percent,2.2,3.0,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005500,2.6,percent,2.2,3.1,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005500,2.4,percent,2.1,2.9,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005500,2.3,percent,2.0,2.7,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005600,2.3,percent,2.1,2.7,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005600,2.3,percent,2.1,2.7,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005600,2.2,percent,1.9,2.5,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005600,2.1,percent,1.8,2.4,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005600,2.0,percent,1.7,2.4,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005600,2.0,percent,1.8,2.4,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005700,2.2,percent,2.0,2.5,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005700,2.3,percent,2.0,2.5,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005700,2.2,percent,1.9,2.5,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005700,2.1,percent,1.9,2.4,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005700,2.0,percent,1.8,2.3,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005700,2.0,percent,1.7,2.2,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005800,2.4,percent,2.2,2.6,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005800,2.4,percent,2.2,2.7,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005800,2.3,percent,2.1,2.5,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005800,2.2,percent,2.0,2.4,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005800,2.3,percent,2.1,2.5,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005800,2.2,percent,2.0,2.4,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005900,3.3,percent,3.1,3.6,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005900,3.4,percent,3.2,3.7,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005900,3.3,percent,3.1,3.6,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005900,3.6,percent,3.3,3.9,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005900,3.5,percent,3.2,3.9,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079005900,3.4,percent,3.1,3.7,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006000,4.7,percent,4.1,5.2,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006000,4.4,percent,3.8,4.9,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006000,4.2,percent,3.7,4.7,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006000,4.7,percent,4.2,5.3,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006000,4.6,percent,4.1,5.2,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006000,4.3,percent,3.8,4.9,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006100,4.5,percent,4.0,5.0,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006100,4.6,percent,4.1,5.1,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006100,4.5,percent,4.0,5.0,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006100,3.9,percent,3.5,4.4,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006100,3.8,percent,3.3,4.3,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006100,3.6,percent,3.2,4.1,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006200,5.2,percent,4.7,5.7,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006200,5.2,percent,4.7,5.8,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006200,5.0,percent,4.5,5.5,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006200,5.2,percent,4.7,5.8,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006200,5.3,percent,4.7,5.9,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006200,4.8,percent,4.3,5.3,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006300,6.7,percent,6.2,7.2,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006300,6.7,percent,6.2,7.3,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006300,6.0,percent,5.5,6.5,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006300,5.9,percent,5.4,6.5,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006300,6.1,percent,5.6,6.7,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006300,5.9,percent,5.4,6.5,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006400,7.4,percent,6.8,8.1,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006400,7.5,percent,6.9,8.2,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006400,6.7,percent,6.1,7.3,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006400,7.0,percent,6.3,7.7,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006400,7.3,percent,6.6,8.1,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006400,5.8,percent,5.2,6.4,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006500,7.6,percent,6.9,8.5,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006500,7.8,percent,7.0,8.6,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006500,7.4,percent,6.6,8.3,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006500,8.1,percent,7.2,9.0,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006500,8.2,percent,7.3,9.1,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006500,7.3,percent,6.6,8.1,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006600,6.3,percent,5.6,7.0,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults who Experienced a Stroke","This indicator shows the percentage of adults who have ever been told by a health care provider that they had a stroke.","Census Tract",55079006600,5.8,percent,5.2,6.5,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
